Type,SKU,Parent SKU,Slug,Name,Published,Visibility in catalog,Short description,Description,Regular price,Tax status,In stock?,Stock,Backorders allowed?,Sold individually?,Weight (lbs),Length (in),Width (in),Height (in),Categories,Tags,Brands,Images,Parent,Position,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,Attribute 1 used for variations,Attribute 2 name,Attribute 2 value(s),Attribute 2 visible,Attribute 2 global,Attribute 2 used for variations,meta:search_keywords,meta:seo_title,meta:seo_description,meta:seo_canonical,meta:seo_robots,meta:seo_focus_keyword,meta:seo_secondary_keywords,meta:schema_brand,meta:schema_mpn,meta:schema_condition
simple,7248,,level5-4-40-lock-nut-7248,Level5 4 - 40 Lock Nut,1,visible,The Level5 4 - 40 Lock Nut is a high-quality replacement fastener designed for secure fitment and vibration resistance in automatic tapers. It ensures your drywall finishing tools remain reliable and operational during heavy use.,"<p>Level5 4 - 40 Lock Nut is a precision-engineered replacement fastener designed specifically for high-performance drywall finishing equipment. This essential component ensures secure mechanical connections, preventing loosening during the vibration-heavy operation of automatic tapers. Built to meet the exact specifications of professional finishing tools, this lock nut provides a reliable fit and long-term durability. It is a critical maintenance part for keeping your Level 5 tools in peak working condition.</p><p><strong>Features:</strong></p><ul><li><strong>Precision Fit:</strong> Specifically designed for seamless compatibility with the 4-760 automatic taper model.</li><li><strong>Vibration Resistance:</strong> Engineered to maintain a secure grip under the constant movement and pressure of drywall finishing tasks.</li><li><strong>Durable Construction:</strong> Manufactured from high-quality materials to withstand the rigors of professional job sites and frequent tool use.</li></ul>",1.79,taxable,1,,0,0,,,,,Drywall Finishing Tools > Level 5 > Parts,"Level 5, Level 5 Automatic Taper Parts, Parts",Level 5,,,0,,,,,,,,,,,Automatic Taper Parts,"nylon lock nut, nyloc nut, hex lock nut, fastener, replacement nut",2026-05-07,v2-production-normalized,Level 5 4-40 Lock Nut | Taper Replacement Part 7248,"Genuine Level 5 4-40 Lock Nut (SKU 7248). Precision replacement part for 4-760 automatic tapers. Ensure secure, vibration-resistant tool assembly.",/product/level5-4-40-lock-nut-7248/,"index, follow",Level 5 4-40 Lock Nut,"7248 lock nut, automatic taper parts, drywall tool fasteners, Level 5 4-760 parts"
simple,7251,,level-5-dial-assembly,Level5 Dial Assembly,1,visible,Dial Assembly,<p>Dial Assembly</p> <p>Compatible with: 4-764</p>,20.0,taxable,1,,0,0,,,,,Drywall Finishing Tools > Level 5 > Parts,"Level 5, Level 5 Flat Box Parts, Parts",Level 5,,,0,,,,,,,,,,,Level 5 Dial Assembly,,2026-05-07,v2-production-normalized,Level5 Dial Assembly -,Dial Assembly,,"index,follow",Level 5 Dial Assembly - [7251],
simple,7254,,level-5-10in-flat-box-blade,Level5 10in Flat Box Blade,1,visible,10in Flat Box Blade,<p>10in Flat Box Blade</p> <p>Compatible with: 4-765</p>,5.25,taxable,1,,0,0,,,,,Drywall Finishing Tools > Level 5 > Parts,"Level 5, Level 5 Flat Box Parts, Parts",Level 5,,,0,,,,,,,,,,,Level 5 10in Flat Box Blade,,2026-05-07,v2-production-normalized,Level5 10in Flat Box Blade -,10in Flat Box Blade,,"index,follow",Level 5 10in Flat Box Blade - [7254],
simple,7255,,level-5-std-left-side-plate,Level5 Std Left Side Plate,1,visible,Std Left Side Plate,<p>Std Left Side Plate</p> <p>Compatible with: 4-764</p>,65.0,taxable,1,,0,0,,,,,Drywall Finishing Tools > Level 5 > Parts,"Level 5, Level 5 Flat Box Parts, Parts",Level 5,,,0,,,,,,,,,,,Level 5 Std Left Side Plate,,2026-05-07,v2-production-normalized,Level5 Std Left Side Plate -,Std Left Side Plate,,"index,follow",Level 5 Std Left Side Plate - [7255],
simple,7256,,level-5-stnd-right-side-plate,Level5 Stnd Right Side Plate,1,visible,Stnd Right Side Plate,<p>Stnd Right Side Plate</p> <p>Compatible with: 4-764</p>,65.0,taxable,1,,0,0,,,,,Drywall Finishing Tools > Level 5 > Parts,"Level 5, Level 5 Flat Box Parts, Parts",Level 5,,,0,,,,,,,,,,,Level 5 Stnd Right Side Plate,,2026-05-07,v2-production-normalized,Level5 Stnd Right Side Plate -,Stnd Right Side Plate,,"index,follow",Level 5 Stnd Right Side Plate - [7256],
simple,7267,,level-5-10in-blade-holder-assembly,Level5 10in Blade Holder Assembly,1,visible,10in Blade Holder Assembly,<p>10in Blade Holder Assembly</p> <p>Compatible with: 4-765</p>,140.0,taxable,1,,0,0,,,,,Drywall Finishing Tools > Level 5 > Parts,"Level 5, Level 5 Flat Box Parts, Parts",Level 5,,,0,,,,,,,,,,,Level 5 10in Blade Holder Assembly,,2026-05-07,v2-production-normalized,Level5 10in Blade Holder Assembly -,10in Blade Holder Assembly,,"index,follow",Level 5 10in Blade Holder Assembly - [7267],
simple,7269,,level-5-drive-dog-body-7269,Level5 Drive Dog Body,1,visible,"A high-performance replacement drive dog body for Level 5 automatic tapers, ensuring reliable mechanical engagement and consistent tool operation.","<p>Level5 Drive Dog Body is a precision-engineered replacement component designed to maintain the mechanical integrity of your automatic drywall taper. This essential part ensures consistent drive engagement, preventing slippage and maintaining smooth operation during high-volume finishing tasks. Built to withstand the daily rigors of professional job sites, it serves as a direct replacement to keep your equipment running at peak efficiency.</p><h3>Features:</h3><ul><li><strong>OEM Compatibility:</strong> Specifically designed for seamless integration with Level 5 automatic taper model 4-760.</li><li><strong>Durable Construction:</strong> Manufactured from high-grade materials to withstand the rigorous demands of professional drywall finishing.</li><li><strong>Precision Fit:</strong> Engineered to exact factory specifications to ensure reliable drive dog engagement and long-term performance.</li><li><strong>Reduced Downtime:</strong> Provides a quick and reliable solution for repairing worn drive components in the field.</li></ul>",,taxable,1,,0,0,,,,,Drywall Finishing Tools > Level 5 > Parts,"Level 5, Level 5 Automatic Taper Parts, Parts",Level 5,,,0,,,,,,,,,,,Level 5 Automatic Taper Parts,"drive dog housing, taper drive component, mechanical drive body",2026-05-07,v2-production-normalized,Level 5 Drive Dog Body 7269 | Taper Replacement Part,Genuine Level 5 Drive Dog Body (7269) for 4-760 automatic tapers. Ensure reliable drive engagement and professional drywall finishing performance.,/product/level-5-drive-dog-body-7269/,"index, follow",Level 5 Drive Dog Body,"7269, automatic taper parts, drywall tool repair, Level 5 4-760 parts, drive dog replacement"
simple,7270,,level-5-12in-flat-box-blade,Level5 12in Flat Box Blade,1,visible,12in Flat Box Blade,<p>12in Flat Box Blade</p> <p>Compatible with: 4-766</p>,6.25,taxable,1,,0,0,,,,,Drywall Finishing Tools > Level 5 > Parts,"Level 5, Level 5 Flat Box Parts, Parts",Level 5,,,0,,,,,,,,,,,Level 5 12in Flat Box Blade,,2026-05-07,v2-production-normalized,Level5 12in Flat Box Blade -,12in Flat Box Blade,,"index,follow",Level 5 12in Flat Box Blade - [7270],
simple,7273,,level-5-14in-flat-box-blade,Level5 14in Flat Box Blade,1,visible,14in Flat Box Blade,<p>14in Flat Box Blade</p> <p>Compatible with: 4-770</p>,7.25,taxable,1,,0,0,,,,,Drywall Finishing Tools > Level 5 > Parts,"Level 5, Level 5 Flat Box Parts, Parts",Level 5,,,0,,,,,,,,,,,Level 5 14in Flat Box Blade,,2026-05-07,v2-production-normalized,Level5 14in Flat Box Blade -,14in Flat Box Blade,,"index,follow",Level 5 14in Flat Box Blade - [7273],
simple,7274,,level-5-14in-blade-holder-assembly,Level5 14in Blade Holder Assembly,1,visible,14in Blade Holder Assembly,<p>14in Blade Holder Assembly</p> <p>Compatible with: 4-770</p>,180.0,taxable,1,,0,0,,,,,Drywall Finishing Tools > Level 5 > Parts,"Level 5, Level 5 Flat Box Parts, Parts",Level 5,,,0,,,,,,,,,,,Level 5 14in Blade Holder Assembly,,2026-05-07,v2-production-normalized,Level5 14in Blade Holder Assembly -,14in Blade Holder Assembly,,"index,follow",Level 5 14in Blade Holder Assembly - [7274],
simple,7275,,level-5-12-14in-crown-spring,Level5 12/14in Crown Spring,1,visible,12/14in Crown Spring,<p>12/14in Crown Spring</p> <p>Compatible with: 4-766</p>,10.0,taxable,1,,0,0,,,,,Drywall Finishing Tools > Level 5 > Parts,"Level 5, Level 5 Flat Box Parts, Parts",Level 5,,,0,,,,,,,,,,,Level 5 12/14in Crown Spring,,2026-05-07,v2-production-normalized,Level5 12/14in Crown Spring -,12/14in Crown Spring,,"index,follow",Level 5 12/14in Crown Spring - [7275],
simple,7278,,level-5-14in-axle,Level5 14in Axle,1,visible,14in Axle,<p>14in Axle</p> <p>Compatible with: 4-770</p>,45.0,taxable,1,,0,0,,,,,Drywall Finishing Tools > Level 5 > Parts,"Level 5, Level 5 Flat Box Parts, Parts",Level 5,,,0,,,,,,,,,,,Level 5 14in Axle,,2026-05-07,v2-production-normalized,Level5 14in Axle -,14in Axle,,"index,follow",Level 5 14in Axle - [7278],
simple,7280,,level-5-10in-flat-box-axle,Level5 10in Flat Box Axle,1,visible,10in Flat Box Axle,<p>10in Flat Box Axle</p> <p>Compatible with: 4-765</p>,35.0,taxable,1,,0,0,,,,,Drywall Finishing Tools > Level 5 > Parts,"Level 5, Level 5 Flat Box Parts, Parts",Level 5,,,0,,,,,,,,,,,Level 5 10in Flat Box Axle,,2026-05-07,v2-production-normalized,Level5 10in Flat Box Axle -,10in Flat Box Axle,,"index,follow",Level 5 10in Flat Box Axle - [7280],
simple,7281,,level-5-7in-flat-box-axle,Level5 7in Flat Box Axle,1,visible,7in Flat Box Axle,<p>7in Flat Box Axle</p> <p>Compatible with: 4-764</p>,30.0,taxable,1,,0,0,,,,,Drywall Finishing Tools > Level 5 > Parts,"Level 5, Level 5 Flat Box Parts, Parts",Level 5,,,0,,,,,,,,,,,Level 5 7in Flat Box Axle,,2026-05-07,v2-production-normalized,Level5 7in Flat Box Axle -,7in Flat Box Axle,,"index,follow",Level 5 7in Flat Box Axle - [7281],
simple,7282,,level-5-12in-flat-box-axle,Level5 12in Flat Box Axle,1,visible,12in Flat Box Axle,<p>12in Flat Box Axle</p> <p>Compatible with: 4-766</p>,40.0,taxable,1,,0,0,,,,,Drywall Finishing Tools > Level 5 > Parts,"Level 5, Level 5 Flat Box Parts, Parts",Level 5,,,0,,,,,,,,,,,Level 5 12in Flat Box Axle,,2026-05-07,v2-production-normalized,Level5 12in Flat Box Axle -,12in Flat Box Axle,,"index,follow",Level 5 12in Flat Box Axle - [7282],
simple,7284,,level-5-12in-blade-holder-assembly,Level5 12in Blade Holder Assembly,1,visible,12in Blade Holder Assembly,<p>12in Blade Holder Assembly</p> <p>Compatible with: 4-766</p>,240.49,taxable,1,,0,0,,,,,Drywall Finishing Tools > Level 5 > Parts,"Level 5, Level 5 Flat Box Parts, Parts",Level 5,,,0,,,,,,,,,,,Level 5 12in Blade Holder Assembly,,2026-05-07,v2-production-normalized,Level5 12in Blade Holder Assembly -,12in Blade Holder Assembly,,"index,follow",Level 5 12in Blade Holder Assembly - [7284],
simple,7287,,level5-control-tube-assembly-7287,Level5 Control Tube Assembly,1,visible,"The Level5 Control Tube Assembly is a high-performance replacement part for the 4-760 Automatic Taper, ensuring precise flow control and long-term durability. It is built to professional standards to minimize job site downtime.",<p>Level5 Control Tube Assembly is a precision-engineered replacement component designed specifically for the Level 5 Automatic Taper (Model 4-760). This assembly ensures smooth operation and consistent flow control during high-volume drywall finishing tasks. Maintaining the mechanical integrity of your automatic taper is essential for professional results. This control tube assembly provides the reliability needed to minimize downtime and maintain peak performance on the job. <h3>Features:</h3><ul><li><strong>Direct Compatibility:</strong> Specifically designed for seamless integration with the Level 5 4-760 Automatic Taper.</li><li><strong>Professional Grade:</strong> Constructed from high-strength materials to resist wear and corrosion in demanding environments.</li><li><strong>Precision Fit:</strong> Ensures a secure connection and smooth mechanical movement for accurate mud flow control.</li><li><strong>Efficient Maintenance:</strong> Streamlines the repair process to get your finishing tools back in service quickly.</li></ul></p>,113.0,taxable,1,,0,0,,,,,Drywall Finishing Tools > Level 5 > Parts,"Level 5, Level 5 Automatic Taper Parts, Parts",Level 5,,,0,,,,,,,,,,,Level 5 Automatic Taper Parts,"Taper control tube, flow control assembly, drywall taper part, 7287 assembly",2026-05-07,v2-production-normalized,Level 5 Control Tube Assembly 7287 | Taper Replacement,"Replace worn Level 5 4-760 taper parts with the 7287 Control Tube Assembly. Durable, precision-fit component for professional drywall finishing.",/product/level5-control-tube-assembly-7287/,"index, follow",Level 5 Control Tube Assembly,"7287, automatic taper parts, drywall tool repair, Level 5 4-760 parts, control tube replacement"
simple,7290,,level-5-2in-nail-spotter-blade,Level5 2in Nail Spotter Blade,1,visible,2in Nail Spotter Blade,<p>2in Nail Spotter Blade</p> <p>Compatible with: 4-754</p>,16.64,taxable,1,,0,0,,,,,Drywall Finishing Tools > Level 5 > Parts,"Level 5, Level 5 Nail Spotter Parts, Parts",Level 5,,,0,,,,,,,,,,,Level 5 2in Nail Spotter Blade,,2026-05-07,v2-production-normalized,Level5 2in Nail Spotter Blade -,2in Nail Spotter Blade,,"index,follow",Level 5 2in Nail Spotter Blade - [7290],
simple,7291,,level-5-skid,Level5 Skid,1,visible,Skid,<p>Skid</p> <p>Compatible with: 4-754</p>,9.0,taxable,1,,0,0,,,,,Drywall Finishing Tools > Level 5 > Parts,"Level 5, Level 5 Nail Spotter Parts, Parts",Level 5,,,0,,,,,,,,,,,Level 5 Skid,,2026-05-07,v2-production-normalized,Level5 Skid -,Skid,,"index,follow",Level 5 Skid - [7291],
simple,7292,,level-5-4-40-x-1-2-fh-screw-sst,"Level5 4 - 40 x 1/2 FH Screw, SST",1,visible,"4-40 x 1/2 FH Screw, SST","<p>4-40 x 1/2 FH Screw, SST</p> <p>Compatible with: 4-754</p>",1.0,taxable,1,,0,0,,,,,Drywall Finishing Tools > Level 5 > Parts,"Level 5, Level 5 Nail Spotter Parts, Parts",Level 5,,,0,,,,,,,,,,,Level 5 4,,2026-05-07,v2-production-normalized,"Level5 4 - 40 x 1/2 FH Screw, SST -","4-40 x 1/2 FH Screw, SST",,"index,follow","Level 5 4-40 x 1/2 FH Screw, SST - [7292]",
simple,7295,,level-5-6-32-x-1-8-rh-screw-sst,"Level5 6 - 32 x 1/8 RH Screw, SST",1,visible,"6-32 x 1/8 RH Screw, SST","<p>6-32 x 1/8 RH Screw, SST</p> <p>Compatible with: 4-754</p>",1.0,taxable,1,,0,0,,,,,Drywall Finishing Tools > Level 5 > Parts,"Level 5, Level 5 Nail Spotter Parts, Parts",Level 5,,,0,,,,,,,,,,,Level 5 6,,2026-05-07,v2-production-normalized,"Level5 6 - 32 x 1/8 RH Screw, SST -","6-32 x 1/8 RH Screw, SST",,"index,follow","Level 5 6-32 x 1/8 RH Screw, SST - [7295]",
simple,7299,,level-5-10-plastic-washer,Level5 #10 Plastic Washer,1,visible,#10 Plastic Washer,<p>#10 Plastic Washer</p> <p>Compatible with: 4-754</p>,3.0,taxable,1,,0,0,,,,,Drywall Finishing Tools > Level 5 > Parts,"Level 5, Level 5 Nail Spotter Parts, Parts",Level 5,,,0,,,,,,,,,,,Level 5 #10 Plastic Washer,,2026-05-07,v2-production-normalized,Level5 #10 Plastic Washer -,#10 Plastic Washer,,"index,follow",Level 5 #10 Plastic Washer - [7299],
simple,7302,,level-5-connector,Level5 Connector,1,visible,Connector,<p>Connector</p> <p>Compatible with: 4-754</p>,4.0,taxable,1,,0,0,,,,,Drywall Finishing Tools > Level 5 > Parts,"Level 5, Level 5 Nail Spotter Parts, Parts",Level 5,,,0,,,,,,,,,,,Level 5 Connector,,2026-05-07,v2-production-normalized,Level5 Connector -,Connector,,"index,follow",Level 5 Connector - [7302],
simple,7303,,level-5-spring,Level5 Spring,1,visible,Spring,<p>Spring</p> <p>Compatible with: 4-754</p>,7.19,taxable,1,,0,0,,,,,Drywall Finishing Tools > Level 5 > Parts,"Level 5, Level 5 Nail Spotter Parts, Parts",Level 5,,,0,,,,,,,,,,,Level 5 Spring,,2026-05-07,v2-production-normalized,Level5 Spring -,Spring,,"index,follow",Level 5 Spring - [7303],
simple,7306,,level-5-special-rivet,Level5 Special Rivet,1,visible,Special Rivet,<p>Special Rivet</p> <p>Compatible with: 4-754</p>,4.0,taxable,1,,0,0,,,,,Drywall Finishing Tools > Level 5 > Parts,"Level 5, Level 5 Nail Spotter Parts, Parts",Level 5,,,0,,,,,,,,,,,Level 5 Special Rivet,,2026-05-07,v2-production-normalized,Level5 Special Rivet -,Special Rivet,,"index,follow",Level 5 Special Rivet - [7306],
simple,7310,,level-5-adjustable-stop,Level5 Adjustable Stop,1,visible,Adjustable Stop,<p>Adjustable Stop</p> <p>Compatible with: 4-754</p>,4.0,taxable,1,,0,0,,,,,Drywall Finishing Tools > Level 5 > Parts,"Level 5, Level 5 Nail Spotter Parts, Parts",Level 5,,,0,,,,,,,,,,,Level 5 Adjustable Stop,,2026-05-07,v2-production-normalized,Level5 Adjustable Stop -,Adjustable Stop,,"index,follow",Level 5 Adjustable Stop - [7310],
simple,7311,,level-5-blade-clamp-assembly,Level5 Blade Clamp Assembly,1,visible,Blade Clamp Assembly,<p>Blade Clamp Assembly</p> <p>Compatible with: 4-754</p>,32.0,taxable,1,,0,0,,,,,Drywall Finishing Tools > Level 5 > Parts,"Level 5, Level 5 Nail Spotter Parts, Parts",Level 5,,,0,,,,,,,,,,,Level 5 Blade Clamp Assembly,,2026-05-07,v2-production-normalized,Level5 Blade Clamp Assembly -,Blade Clamp Assembly,,"index,follow",Level 5 Blade Clamp Assembly - [7311],
simple,7312,,level-5-cf-6-32-x-1-4-bind-head-screw-sst,Level5 CF 6 - 32 X 1/4 Bind Head Screw SST,1,visible,CF 6-32 X 1/4 Bind Head Screw SST,<p>CF 6-32 X 1/4 Bind Head Screw SST</p> <p>Compatible with: 4-732</p>,1.79,taxable,1,,0,0,,,,,Drywall Finishing Tools > Level 5 > Parts,"Level 5, Level 5 Corner Finisher Parts, Parts",Level 5,,,0,,,,,,,,,,,Level 5 CF 6,,2026-05-07,v2-production-normalized,Level5 CF 6 - 32 X 1/4 Bind Head Screw SST -,CF 6-32 X 1/4 Bind Head Screw SST,,"index,follow",Level 5 CF 6-32 X 1/4 Bind Head Screw SST - [7312],
