brand,name,description_full,sku,upc,description_short
Columbia Taping Tools,"Columbia 3"" PUTTY KNIFE","## Precision Performance for Professional Finishers

Elevate your drywall finishing workflow with the Columbia 3"" Putty Knife. Engineered for the rigorous demands of the job site, this tool delivers the consistency and control required for flawless patching, spotting fasteners, and intricate detail work.

## Built for the Trade

Designed to withstand the daily wear of professional use, the Columbia putty knife features a balanced design that reduces hand fatigue during extended sessions. Whether you are feathering edges or filling small imperfections, this tool provides the optimal balance of rigidity and flexibility necessary for a smooth, professional-grade result every time.

## Key Features

- **Precision-Ground Blade:** Ensures clean application and consistent spread of joint compound for a seamless finish.
- **Ergonomic Grip:** Designed for comfort and control, minimizing strain during repetitive motions on the job site.
- **Professional Durability:** Constructed with high-quality materials to resist corrosion and maintain edge integrity over time.
- **Versatile Application:** Perfectly sized for spotting screws, patching dents, and working in tight corners where precision is paramount.
- **Trusted Engineering:** Built by Columbia Taping Tools, a brand synonymous with reliability and performance in the drywall industry.

## Technical Specifications

| Specification | Detail |
| :--- | :--- |
| Brand | Columbia Taping Tools |
| Product Name | 3"" Putty Knife |
| SKU | NPK3 |
| UPC | 824149011921 |
| Blade Width | 3 inches |",NPK3,824149011921,"Columbia 3"" PUTTY KNIFE"
Columbia Taping Tools,Columbia 3' 180-Grip Bent Flat Box Handle,"## Master Your Finish with Precision Control

Elevate your drywall finishing workflow with the Columbia 3' 180-Grip Bent Flat Box Handle. Engineered for the demanding professional, this handle combines robust durability with an ergonomic design that minimizes wrist strain during long shifts. Whether you are tackling high-volume commercial projects or detailed residential work, this tool provides the leverage and stability required for a flawless, consistent finish every time.

## Ergonomics Meets Performance

The bent neck configuration is specifically calibrated to provide the perfect angle for flat box operation, allowing for smoother passes and superior pressure control. Paired with the proprietary 180-Grip system, this handle ensures a secure, comfortable hold that adapts to your natural hand position, significantly reducing fatigue when working overhead or in tight spaces.

## Key Features

- **Bent Neck Geometry:** Optimized angle for maximum leverage and consistent mud application.
- **180-Grip Technology:** Ergonomic handle design that promotes a natural grip, reducing repetitive strain.
- **Professional-Grade Construction:** Built from high-strength, lightweight materials to withstand daily job site abuse.
- **Universal Compatibility:** Designed to integrate seamlessly with standard automatic flat boxes.
- **Precision Balance:** Engineered for optimal weight distribution to improve control and reduce operator fatigue.

## Technical Specifications

| Specification | Detail |
| :--- | :--- |
| Brand | Columbia Taping Tools |
| Product Name | 3' 180-Grip Bent Flat Box Handle |
| SKU | 3BBH |
| UPC | 824149008594 |
| Length | 3 Feet |
| Handle Type | Bent |",3BBH,824149008594,
Columbia Taping Tools,"Columbia 3.5"" Angle Head w/ Wheels","## Achieve Flawless 90-Degree Corners with Precision

The Columbia 3.5"" Angle Head is engineered for the professional drywall finisher who demands consistency and speed. Designed specifically for the final finishing coat, this tool streamlines the process of feathering and smoothing inside 90-degree corners, ensuring a seamless transition that meets the highest industry standards.

## Versatile Performance for Every Job

Whether you are utilizing a corner box, a compound tube, or a MudRunner, this angle head integrates seamlessly into your existing workflow. The standout feature of this model is the inclusion of optional, removable wheels. This design flexibility allows you to customize the tool's glide and tracking based on your specific technique or the unique requirements of the job site, providing unparalleled control over your finish.

## Key Features

- **Precision Engineering:** Optimized for 3.5-inch finishing applications to deliver a crisp, clean 90-degree inside corner.
- **Versatile Compatibility:** Fully compatible with standard corner boxes, compound tubes, and MudRunner systems for maximum equipment utility.
- **Modular Wheel System:** Features optional, removable wheels, allowing you to switch between a wheeled or non-wheeled configuration to suit your preferred finishing style.
- **Professional Grade:** Built by Columbia Taping Tools to withstand the rigors of daily, high-volume drywall finishing.
- **Superior Finish:** Designed to reduce sanding time by producing a smooth, consistent coat in a single pass.

## Technical Specifications

| Specification | Detail |
| :--- | :--- |
| Brand | Columbia Taping Tools |
| Product Name | Columbia 3.5"" Angle Head w/ Wheels |
| SKU | 3.5AH |
| UPC | 824149000086 |
| Application | Inside 90-degree corners |
| Size | 3.5 inches |",3.5AH,824149000086,"The Columbia 3.5"" Angle Head is a great choice for your finishing coat while using a corner box, compound tube, or MudRunner. It produces a very fine finish on inside 90-degree corners. These NEW Columbia 3.5"" Angle Heads have optional wheels. You can run the angle head with or without the wheels."
Columbia Taping Tools,"Columbia 3.5"" Pointing Joint Knife","## Precision Finishing for Tight Spaces

Achieve flawless results on every job with the Columbia 3.5"" Pointing Joint Knife. Engineered specifically for the professional drywall finisher, this tool offers the ideal combination of flexibility and control required for intricate patching, corner work, and precise joint filling. Whether you are tackling small repairs or finishing complex details, this knife delivers the consistent performance you expect from Columbia Taping Tools.

## Built for the Demanding Job Site

Columbia Taping Tools are synonymous with reliability, and this pointing knife is no exception. Designed to withstand the daily rigors of professional construction environments, it features a high-quality blade that maintains its edge through repeated use. The ergonomic handle design ensures comfort during extended periods of work, reducing hand fatigue and allowing for greater accuracy in every stroke.

## Key Features

- **Precision Blade Width:** The 3.5-inch blade is perfectly sized for detailed patching, filling screw holes, and navigating tight corners where larger knives cannot reach.
- **Ergonomic Handle:** Crafted for comfort and control, the handle minimizes strain, allowing for precise application and smoother finishes.
- **Professional-Grade Durability:** Constructed from premium materials to resist corrosion and wear, ensuring a long service life on the job site.
- **Versatile Utility:** An essential tool for drywall contractors, painters, and remodelers for a wide range of finishing tasks.
- **Easy Maintenance:** Designed for quick cleanup, helping you maintain your tools in peak condition with minimal effort.

## Technical Specifications

| Specification | Detail |
| :--- | :--- |
| Brand | Columbia Taping Tools |
| Product Name | 3.5"" Pointing Joint Knife |
| SKU | PJK3.5 |
| UPC | 824149011983 |
| Blade Width | 3.5 inches |
| Tool Type | Pointing Joint Knife |",PJK3.5,824149011983,"Columbia 3.5"" POINTING JOINT KNIFE"
Columbia Taping Tools,"Columbia 32"" Cam-Lock Compound Mud Tube","## Precision Performance for Professional Finishing

The Columbia 32"" Cam-Lock Compound Mud Tube is engineered for drywall professionals who demand speed and reliability on the job site. Designed specifically to handle fast-setting compounds, this tool streamlines your workflow, ensuring consistent application without the frustration of equipment failure.

## Industry-Leading Locking Technology

At the heart of this tool is the innovative brass cam-lock system. Inspired by heavy-duty fire hose coupling technology, this mechanism provides a secure, positive lock onto the stainless steel ring every time. This design eliminates slippage and ensures a tight seal, allowing you to focus on the finish rather than the equipment.

## Key Features

- **Fire-Hose Inspired Cam-Lock:** Features durable brass cams that lock instantly onto the stainless steel ring for a secure, leak-free connection.
- **Optimized for Fast-Set Compounds:** Engineered to handle the unique viscosity and curing times of fast-setting muds, preventing clogs and downtime.
- **Universal Compatibility:** Seamlessly integrates with all major brands of Angle Heads, Corner Bead Heads, and Direct Corner Flushers.
- **Professional-Grade Construction:** Built with high-quality materials to withstand the rigors of daily use on demanding job sites.
- **32-Inch Capacity:** Provides the ideal length for efficient compound delivery, reducing the frequency of refills during corner finishing.

## Technical Specifications

| Specification | Detail |
| :--- | :--- |
| Brand | Columbia Taping Tools |
| Product Name | 32"" Cam-Lock Compound Mud Tube |
| SKU | CLT32 |
| UPC | 824149008648 |
| Length | 32"" |
| Locking Mechanism | Brass Cam-Lock |
| Compatibility | Angle Heads, Corner Bead Heads, Direct Corner Flushers |",CLT32,824149008648,"The Columbia 32"" Cam Lock Tube is so simple to use, we would not recommend using any other tube when it comes to fast set compounds. The brass cams easily find and lock to the stainless ring using the same technology as a fire hose. Columbia Compound Tubes work with all brands of Angle Heads, Corner Bead Heads, and Direct Corner Flushers."
Columbia Taping Tools,"Columbia 32"" Drywall Corner Finishing Compound Mud Tube","## Professional-Grade Efficiency for Corner Finishing

The Columbia 32"" Compound Mud Tube is engineered to accelerate your drywall finishing workflow, serving as a high-capacity, precision-delivery system for joint compound. Designed for the professional contractor who demands reliability on the job site, this tool eliminates the fatigue and mess associated with manual application methods.

## Durable Construction and Universal Compatibility

Built to withstand the rigors of daily use, this mud tube features a robust, anodized aluminum body that offers superior longevity compared to plastic alternatives. Its intuitive design functions like a high-volume syringe, allowing for rapid loading directly from your compound bucket. With universal compatibility, this tool integrates seamlessly with your existing arsenal of finishing attachments, ensuring you stay productive without needing to switch systems.

## Key Features

- **Robust Anodized Aluminum:** Crafted from high-strength aluminum for maximum durability and resistance to job-site wear.
- **High-Capacity Loading:** Operates with a simple, syringe-style plunger mechanism for quick and efficient compound retrieval.
- **Universal Attachment Compatibility:** Fully compatible with all major brands of angle heads, corner finishers, corner bead mud heads, and direct corner flushers.
- **Versatile Adaptability:** Includes an additional ball component to ensure compatibility with Better-Than-Ever and Red Diamond Tools.
- **Streamlined Workflow:** Reduces downtime by simplifying the mud-loading process, allowing for faster corner finishing.

## Technical Specifications

| Specification | Detail |
| :--- | :--- |
| Brand | Columbia Taping Tools |
| Product Name | 32"" Drywall Corner Finishing Compound Mud Tube |
| SKU | CMT32 |
| UPC | 824149008020 |
| Material | Anodized Aluminum |
| Length | 32 inches |",CMT32,824149008020,"Introducing the Columbia 32"" Compound Mud Tube . The compound tube acts like a giant syringe for drywall compound. Simply place the head of the compound tube into the bucket of compound and pull the plunger handle out. This method will suck the mud out of the bucket and fill the tube. All major brands of attachments will work with this tube. The anodized aluminum main tube is very strong and will not break like some of the other brands that make them out of plastic. This tube will wor"
Columbia Taping Tools,"Columbia 32"" Tomahawk Smoothing Blade","## Elevate Your Finishing Precision

Elevate your drywall finishing standards with the Columbia 32"" Tomahawk Smoothing Blade. Engineered for the rigorous demands of professional contractors, this tool redefines durability and precision in the field, ensuring you achieve flawless results with every pass.

## Unmatched Durability and Control

Forget the frustration of snapping plastic components. The Tomahawk is built entirely from robust materials, eliminating the weak points that typically fail under heavy use. By integrating directly with standard Flat Box handles, this blade removes the need for fragile plastic adaptors, ensuring a rock-solid connection that maintains stability even when applying significant pressure. Experience superior control over your angle of attack, allowing for seamless, high-quality finishes on every surface.

## Key Features

- **All-Metal Construction:** Built to withstand high-pressure environments without the risk of snapping or cracking associated with plastic alternatives.
- **Flat Box Handle Integration:** Direct compatibility with Flat Box handles eliminates the need for plastic adaptors, preventing breakage and ensuring a secure, reliable fit.
- **Enhanced Stability:** The rigid design provides consistent performance, allowing for precise control and smoother finishes across large surface areas.
- **Dynamic Angle Adjustment:** Engineered to allow for fluid, real-time adjustments to the angle of attack while in motion, maximizing efficiency and quality.
- **Professional-Grade Durability:** Designed to meet the high expectations of industry professionals, ensuring long-term reliability on the job site.

## Technical Specifications

| Specification | Detail |
| :--- | :--- |
| Brand | Columbia Taping Tools |
| Product Name | Columbia 32"" Tomahawk Smoothing Blade |
| SKU | TSB-32 |
| UPC | 824149009997 |
| Blade Length | 32"" |",TSB-32,824149009997,"The Columbia Tomahawk set of Smoothing Blades is the most durable set on the market today. With no plastic pieces, the Tomahawk doesn't snap under pressure. And because the blades use a Flat Box handle, there are no plastic adaptors that will break with the weight of the larger blades. This also increases the stability and your ability to adjust the angle of attack while in motion. The Columbia Tomahawk will change what the industry expects from a professional grade Smoothing Blade."
Columbia Taping Tools,"Columbia 36"" 180-Grip Featherweight Flat Box Handle","## Precision Control for Tight Spaces

The Columbia 36"" 180-Grip Featherweight Flat Box Handle is engineered for the professional finisher who demands maneuverability without sacrificing control. Designed specifically for low-ceiling applications and confined work areas, this handle offers the perfect balance of reach and agility, allowing you to maintain a high standard of finish in challenging environments.

## Ergonomic Design Meets Versatility

Built with a focus on operator comfort, the 1.25-inch tube diameter provides a substantial, secure grip that minimizes hand fatigue during long shifts. The integrated 180-degree braking system allows for precise angle adjustments, ensuring you can achieve a flawless finish in even the most difficult corners and tight spots. Its featherweight construction ensures that you can work longer with less strain, maximizing your daily productivity.

## Key Features

- **180-Degree Braking System:** Offers superior control and versatility, allowing for quick, precise adjustments to the box angle for consistent mud application.
- **Featherweight Construction:** Reduces overall tool weight to minimize physical strain and increase efficiency throughout the workday.
- **Ergonomic 1.25"" Tube:** Designed for a natural, comfortable grip that reduces hand fatigue and improves handling precision.
- **Universal Compatibility:** Engineered to fit seamlessly with all major brands of flat boxes, making it a versatile and essential addition to any professional tool kit.
- **Optimized Length:** The 36-inch profile is ideal for low-clearance areas where standard handles are too cumbersome to operate effectively.

## Technical Specifications

| Specification | Detail |
| :--- | :--- |
| Brand | Columbia Taping Tools |
| Product Name | 36"" 180-Grip Featherweight Flat Box Handle |
| SKU | 3BH |
| UPC | 824149000529 |
| Length | 36 inches |
| Tube Diameter | 1.25 inches |
| Compatibility | Universal (Major Flat Box Brands) |",3BH,824149000529,"Columbia 36"" Flat Box Handle is a great sized handle for tight areas and low ceilings. It features a 180 degree braking system which allows for greater versatility. The thicker 1.25"" tube feels great in your hands. Will fit all major brands of flat boxes."
Columbia Taping Tools,"Columbia 4"" Flat Applicator Head","## Precision Drywall Finishing

Elevate your drywall finishing workflow with the Columbia 4"" Flat Applicator Head. Engineered for contractors who demand consistency and speed, this precision-machined tool ensures a uniform application of joint compound across flat surfaces, significantly reducing manual labor and finishing time.

## Professional-Grade Performance

Designed to withstand the rigors of daily job site use, the Columbia 4"" Flat Applicator Head provides the reliability required for high-volume projects. Whether you are tackling large-scale commercial walls or residential ceilings, this applicator delivers a smooth, professional-grade finish that minimizes the need for sanding and touch-ups. Its streamlined design integrates perfectly with your existing equipment, allowing for rapid transitions between tasks.

## Key Features

- **Precision Application:** Engineered to distribute joint compound evenly, ensuring a flawless base for tape and finish.
- **Universal Compatibility:** Fully compatible with standard compound tubes, corner boxes, and Mudrunners for maximum versatility.
- **Efficiency-Driven Design:** The 4-inch width is optimized for rapid coverage on flat surfaces, accelerating your production speed.
- **Rugged Durability:** Built with high-quality materials to endure the demanding environment of professional drywall finishing.
- **Seamless Integration:** Designed for quick attachment and removal, keeping your workflow uninterrupted.

## Technical Specifications

| Specification | Detail |
| :--- | :--- |
| Brand | Columbia Taping Tools |
| Product Name | Columbia 4"" Flat Applicator Head |
| SKU | CFLT |
| UPC | 824149008082 |
| Width | 4 inches |",CFLT,824149008082,"Columbia 4"" Flat Applicator Head"
Columbia Taping Tools,"Columbia 4"" PUTTY KNIFE","## Precision Performance for Professional Finishing

Engineered for the rigorous demands of the job site, the Columbia 4"" Putty Knife is an essential tool for drywall contractors and professional finishers. Designed to deliver consistent, smooth application of joint compound, this tool balances durability with the flexibility required for precise patching, taping, and finishing work.

## Built for the Job Site

Whether you are tackling minor repairs or large-scale installations, this 4-inch blade provides the ideal width for versatility. The ergonomic handle ensures comfort during extended use, reducing hand fatigue while maintaining the control necessary for a flawless finish. Columbia Taping Tools is synonymous with reliability, and this putty knife is built to withstand the daily wear and tear of professional construction environments.

## Key Features

- **Professional-Grade Construction:** Engineered for durability and long-term performance in demanding environments.
- **Optimal 4-Inch Width:** Perfectly sized for versatile applications, including patching, taping, and smoothing joint compound.
- **Ergonomic Design:** Features a comfortable grip to minimize fatigue during repetitive, all-day use.
- **Precision Balance:** Designed to provide the control and tactile feedback required for high-quality finishing work.
- **Reliable Utility:** A staple tool for drywall professionals, painters, and renovation specialists.

## Technical Specifications

| Specification | Detail |
| :--- | :--- |
| Brand | Columbia Taping Tools |
| Product Name | Columbia 4"" PUTTY KNIFE |
| SKU | NPK4 |
| UPC | 824149011938 |
| Blade Width | 4 inches |",NPK4,824149011938,"Columbia 4"" PUTTY KNIFE"
Columbia Taping Tools,"Columbia 40"" Tomahawk Smoothing Blade","## Elevate Your Finish with the Columbia Tomahawk

Experience the pinnacle of drywall finishing performance with the Columbia 40"" Tomahawk Smoothing Blade. Designed specifically for the high-volume professional, this tool is engineered to eliminate the common failure points that plague standard smoothing blades. By stripping away fragile plastic components, Columbia has created a rugged, reliable instrument that stands up to the most demanding job sites without snapping or buckling under pressure.

## Unmatched Stability and Control

The Tomahawk series sets a new industry standard by integrating a direct Flat Box handle connection. This design choice removes the need for plastic adapters, which are notorious for breaking under the weight of larger blades. The result is a rock-solid connection that enhances stability and allows for precise, real-time adjustments to your angle of attack while in motion. Whether you are tackling large spans or intricate corners, the Tomahawk provides the consistent, professional-grade results your clients demand.

## Key Features

- **All-Metal Construction:** Eliminates weak plastic parts, ensuring the tool remains intact under heavy-duty pressure.
- **Direct Flat Box Handle Integration:** Bypasses breakable adapters for a more secure, stable, and long-lasting connection.
- **Dynamic Angle Control:** Allows for fluid, on-the-fly adjustments to the angle of attack, ensuring perfect feathering every time.
- **Professional-Grade Durability:** Built to withstand the rigors of daily, high-intensity drywall finishing work.
- **40-Inch Coverage:** Optimized length for efficient, uniform smoothing across large surface areas.

## Technical Specifications

| Specification | Detail |
| :--- | :--- |
| Brand | Columbia Taping Tools |
| Product Name | 40"" Tomahawk Smoothing Blade |
| SKU | TSB-40 |
| UPC | 824149010009 |
| Construction | All-Metal (No Plastic) |
| Blade Length | 40 inches |",TSB-40,824149010009,"The Columbia Tomahawk set of Smoothing Blades is the most durable set on the market today. With no plastic pieces, the Tomahawk doesn't snap under pressure. And because the blades use a Flat Box handle, there are no plastic adaptors that will break with the weight of the larger blades. This also increases the stability and your ability to adjust the angle of attack while in motion. The Columbia Tomahawk will change what the industry expects from a professional grade Smoothing Blade."
