"Type","SKU","Parent SKU","Slug","Name","Published","Visibility in catalog","Short description","Description","Regular price","In stock?","Stock","Categories","Tags","Brands","Images","Parent","Position","Attribute 1 name","Attribute 1 value(s)","Attribute 2 name","Attribute 2 value(s)","Attribute 3 name","Attribute 3 value(s)","Attribute 4 name","Attribute 4 value(s)","Attribute 5 name","Attribute 5 value(s)","meta:product_family","meta:series","meta:model","meta:search_keywords","meta:synonyms","meta:compatible_with","meta:replacement_for","meta:seo_title","meta:seo_description","meta:seo_canonical","meta:seo_robots","meta:seo_focus_keyword","meta:seo_secondary_keywords","meta:schema_brand","meta:schema_mpn","meta:schema_condition"
"simple","CFA-TT","","tapetech-corner-finisher-handle-adapter","TapeTech Corner Finisher Handle Adapter","1","visible","The TapeTech CFA-TT Corner Finisher Adapter screws onto the new FHTT & XHTT interchangeable support handles, and allows attachment of any angle head corner finisher.","<p>The TapeTech CFA-TT Corner Finisher Adapter screws onto the new FHTT & XHTT interchangeable support handles, and allows attachment of any angle head corner finisher.</p>","","1","","Drywall Finishing Tools > TapeTech > Corner Tools","TapeTech, drywall tools, drywall finishing, drywall accessories, adapter, replacement parts","TapeTech","https://drywalltoolbox.com/wp-content/uploads/2026/media/tapetech-corner-finisher-handle-adapter-CFA-TT-1.webp","","203","","","","","","","","","","","TapeTech Corner Finisher Handle Adapter","","CFA-TT","TapeTech Corner Finisher Handle Adapter, TapeTech, Drywall Finishing Tools > TapeTech > Corner Tools, CFA-TT","","","","TapeTech Corner Finisher Handle Adapter","The TapeTech CFA-TT Corner Finisher Adapter screws onto the new FHTT & XHTT interchangeable support handles, and allows attachment of any angle head corner","","index,follow","TapeTech Corner Finisher Handle Adapter","","TapeTech","CFA-TT","NewCondition"
"simple","TTCFS","","tapetech-corner-finishing-set","TapeTech Corner Finishing Set","1","visible","Drywall corner finishing kit configured with the most popular size Corner applicator and finisher. Includes Bazooka Pump with filler for increased efficiency.","<p>TapeTech Corner Finishing Set TTCFS Pre-packaged drywall corner finishing kit configured with the most popular size Corner applicator and finisher. Includes Bazooka Pump with filler for increased efficiency. A great value for seasoned drywall pros. Functions: Finishes tape on inside corners 5 Year TapeTech Warranty Includes: 3"" EZ Roll™ Adjustable Corner Finisher 48TT 8"" Corner Applicator CA08TT Loading Pump 76TT Flat Box Filler 90TT Extendable Handle XHTT</p>","","1","","Drywall Finishing Tools > TapeTech > Tool Sets & Kits","TapeTech, drywall tools, drywall finishing, drywall tool set, complete set, professional drywall, tool kit, drywall finishing set, value set","TapeTech","https://drywalltoolbox.com/wp-content/uploads/2026/media/tapetech-corner-finishing-set-TTCFS-1.webp","","204","","","","","","","","","","","TapeTech Corner Finishing Set","","TTCFS","TapeTech Corner Finishing Set, TapeTech, Drywall Finishing Tools > TapeTech > Tool Sets & Kits, TTCFS","","","","TapeTech Corner Finishing Set","Drywall corner finishing kit configured with the most popular size Corner applicator and finisher. Includes Bazooka Pump with filler for increased efficien","","index,follow","TapeTech Corner Finishing Set","","TapeTech","TTCFS","NewCondition"
"simple","15TTE-XHTT","","tapetech-corner-roller-with-extendable-xhtt-handle","TapeTech Corner Roller with Extendable XHTT Handle","1","visible","Interchangeable Aluminum Extender Handle is the newest version standard angle roller. The 15TTE Corner Roller head incorporates several new design elements that make it easier to clean and operate.","<p>TapeTech 15TTE Corner Roller with XHTT Interchangeable Aluminum Extender Handle is the newest version standard angle roller. The 15TTE Corner Roller head incorporates several new design elements that make it easier to clean and operate. The wheels are a departure from the old reversible steel wheels - Replaced with stainless steel roller wheels filled with plastic. The new design washes easier, keeps mud from caking up the wheels, and eliminates stuck wheels. The wheels are attached with a stud design that inhibits wear, and eases friction. Combine the Roller with TapeTech's new XHTT D-Shaped Interchangeable 43""-77"" Extendable Aluminum Handle, and you're covered from floor to ceiling. The corner roller drywall tool is used to embed drywall paper tape firmly into the corner in preparation for use with a corner finisher angle head. All TapeTech tools come with an industry-best 5-year limited warranty. Additionally, the tools can be serviced through All-Wall with 2 authorized warranty and repair locations. For over 25 years, TapeTech has served the needs of the drywall industry, producing tools of uncompromising quality, durability and performance. TapeTech’s engineers are continuously designing new tools and improving existing tools to make the job of the finishing professional easier. TapeTech Corner Roller with XHTT Handle Features: Steel Rollers with Plastic Interior provides smooth operation, and are easy to clean Lightweight and fast tool to bed the tape into inside corners forming a sharp corner at the same time. Can embed tape in 12-foot high corners while standing on the floor. Includes TapeTech XHTT Interchangeable 43""-77"" Aluminum Extendable Handle Handle diameter of 1.25"" is larger and more comfortable than previous versions D-Shaped XHTT handle fits the TapeTech Angle Boxes, Nail Spotters and Corner Finishers with available adapters</p>","","1","","Drywall Finishing Tools > TapeTech > Corner Tools","TapeTech, drywall tools, drywall finishing, corner finishing, internal corners, joint compound, feathering, corner roller, corner bead, outside corner roller","TapeTech","","","205","","","","","","","","","","","TapeTech Corner Roller with Extendable XHTT Handle","","15TTE/XHTT","TapeTech Corner Roller with Extendable XHTT Handle, TapeTech, Drywall Finishing Tools > TapeTech > Corner Tools, 15TTE/XHTT","","","","TapeTech Corner Roller with Extendable XHTT Handle","Interchangeable Aluminum Extender Handle is the newest version standard angle roller. The 15TTE Corner Roller head incorporates several new design elements","","index,follow","TapeTech Corner Roller with Extendable XHTT Handle","","TapeTech","15TTE/XHTT","NewCondition"
"simple","15TTE-W-HANDLE","","tapetech-corner-roller-with-handle","TapeTech Corner Roller with Handle","1","visible","Interchangeable Fiberglass Handle is the newest version standard angle roller. The 15TTE Corner Roller head incorporates several new design elements that make it easier to clean and operate.","<p>TapeTech 15TTE Corner Roller with FHTT Interchangeable Fiberglass Handle is the newest version standard angle roller. The 15TTE Corner Roller head incorporates several new design elements that make it easier to clean and operate. The wheels are a departure from the old reversible steel wheels - Replaced with stainless steel roller wheels filled with plastic. The new design washes easier, keeps mud from caking up the wheels, and eliminates stuck wheels. The wheels are attached with a stud design that inhibits wear, and eases friction. Combine the Roller with TapeTech's new FHTT D-Shaped Interchangeable 43"" Fiberglass Handle, and you're covered from floor to ceiling. The corner roller drywall tool is used to embed drywall paper tape firmly into the corner in preparation for use with a corner finisher angle head. All TapeTech tools come with an industry-best 5-year limited warranty. Additionally, the tools can be serviced through All-Wall with 2 authorized warranty and repair locations. For over 25 years, TapeTech has served the needs of the drywall industry, producing tools of uncompromising quality, durability and performance. TapeTech’s engineers are continuously designing new tools and improving existing tools to make the job of the finishing professional easier. TapeTech Corner Roller with FHTT Handle Features: Steel Rollers with Plastic Interior provides smooth operation, and are easy to clean Lightweight and fast tool to bed the tape into inside corners forming a sharp corner at the same time. Can embed tape in 10-foot high (3m) corners while standing on the floor. Includes TapeTech FHTT Interchangeable 43"" Fiberglass Handle Handle diameter of 1.25"" is larger and more comfortable than previous versions D-Shaped FHTT handle fits the TapeTech Angle Boxes, Nail Spotters and Corner Finishers with available adapters</p>","","1","","Drywall Finishing Tools > TapeTech > Corner Tools","TapeTech, drywall tools, drywall finishing, corner finishing, internal corners, joint compound, feathering, corner roller, corner bead, outside corner roller","TapeTech","","","206","","","","","","","","","","","TapeTech Corner Roller with Handle","","15TTE w/Handle","TapeTech Corner Roller with Handle, TapeTech, Drywall Finishing Tools > TapeTech > Corner Tools, 15TTE w/Handle","","","","TapeTech Corner Roller with Handle","Interchangeable Fiberglass Handle is the newest version standard angle roller. The 15TTE Corner Roller head incorporates several new design elements that m","","index,follow","TapeTech Corner Roller with Handle","","TapeTech","15TTE w/Handle","NewCondition"
"simple","72066","","tapetech-deluxe-finishing-knife-set","TapeTech Deluxe Finishing Knife Set","1","visible","Case TapeTech premium finishing knives give you a quality finish without the high mark up, one of the best values in the industry. Featuring a redesigned ergonomic grip profile to reduce fatigue and easily replaceable blades.","<p>TapeTech Deluxe Finishing Knife Set with Case TapeTech premium finishing knives give you a quality finish without the high mark up, one of the best values in the industry. Featuring a redesigned ergonomic grip profile to reduce fatigue and easily replaceable blades. The new handle adapter is more robust, providing quick angle adjustment and improved durability. TapeTech makes it possible for every finisher to achieve the best results without breaking the bank! Features: Optimal Comfort, Control And Ergonomics Molded Texture Provides Superior Grip Stainless Steel Blade 33% Lighter Than Competitive Brands Blades Are Now Easily Replaceable 49% Less Than Other Brands Set Includes: 1 - TapeTech 12"" Premium Finishing Knife PFK12TT 1 - TapeTech 14"" Premium Finishing Knife PFK14TT 1 - TapeTech 18"" Premium Finishing Knife PFK18TT 1 - TapeTech 24"" Premium Finishing Knife PFK24TT 1 - TapeTech 32"" Premium Finishing Knife PFK32TT 1 - TapeTech Finishing Knife Handle Adapter PFKHATT 1 - TapeTech Extendable Support Handle XHTT 1 - TapeTech 46"" Hard Utility Case TTCASE46H</p>","","1","","Drywall Finishing Tools > TapeTech > Tool Sets & Kits","TapeTech, drywall tools, drywall finishing, drywall tool set, complete set, professional drywall, tool kit, drywall finishing set, value set","TapeTech","","","207","","","","","","","","","","","TapeTech Deluxe Finishing Knife Set","","72066","TapeTech Deluxe Finishing Knife Set, TapeTech, Drywall Finishing Tools > TapeTech > Tool Sets & Kits, 72066","","","","TapeTech Deluxe Finishing Knife Set","Case TapeTech premium finishing knives give you a quality finish without the high mark up, one of the best values in the industry. Featuring a redesigned e","","index,follow","TapeTech Deluxe Finishing Knife Set","","TapeTech","72066","NewCondition"
"simple","10356","","tapetech-flat-box-set-configurable","TapeTech Flat Box Set – Configurable","1","visible","Set will give the drywall professional or remodeler everything necessary to complete most projects. Tape Tech drywall tools are recognized around the world, and this extra value Tape Tech Taping Tool package is a great starting point or addition to any drywall tool set.","<p>TapeTech Taping Tools Flat Box Combo Set will give the drywall professional or remodeler everything necessary to complete most projects. Tape Tech drywall tools are recognized around the world, and this extra value Tape Tech Taping Tool package is a great starting point or addition to any drywall tool set. This TapeTech Tool Set finishes drywall flat joints, and includes a handle and drywall loading pump. The TapeTech Taping Tools by Ames Flat Box Combo Includes: Box handle controls flat box position for comfortable, efficient sheetrock finishing. Choose Box Handle Length to best suit your drywall finishing needs. Flat Boxes dispense just the right amount of mud compound for excellent sheetrock finishing. Choose Standard, EasyClean® or PowerAssist® Flat boxes</p>","","1","","Drywall Finishing Tools > TapeTech > Tool Sets & Kits","TapeTech, drywall tools, drywall finishing, drywall tool set, complete set, professional drywall, tool kit, drywall finishing set, value set","TapeTech","","","208","","","","","","","","","","","TapeTech Flat Box Set – Configurable","","10356","TapeTech Flat Box Set – Configurable, TapeTech, Drywall Finishing Tools > TapeTech > Tool Sets & Kits, 10356","","","","TapeTech Flat Box Set – Configurable","Set will give the drywall professional or remodeler everything necessary to complete most projects. Tape Tech drywall tools are recognized around the world","","index,follow","TapeTech Flat Box Set – Configurable","","TapeTech","10356","NewCondition"
"simple","76TT","","tapetech-easyclean-loading-pump","TapeTech EasyClean® Loading Pump","1","visible","Fills automatic drywall tools with joint compound through optional Gooseneck and Box Filler Fitting. The TapeTech Taping Tools Pump works with all major brand attachments and automatic taping and finishing tools.","<p>TapeTech EasyClean® Loading Pump - 76TT Fills automatic drywall tools with joint compound through optional Gooseneck and Box Filler Fitting. The TapeTech Taping Tools Pump works with all major brand attachments and automatic taping and finishing tools. This pump features an Easy Clean® quick release foot valve has a twist-lock design for removal without tools. New integrated gasket design provides a better seal and makes disposable paper gaskets obsolete. The new streamlined head design makes cylinder removal and cleaning a breeze. Specially designed to increase suction, the anodized tube is also light and durable. Requires Box Filler and/or Gooseneck for filling tools (sold separately). Features: Easy Clean® Quick Release Integrated Gasket Design. Easy Clean Up Quick Release Handle Pin Designed To Increase Suction. Anodized Tube For Durability. 14.9"" Length</p>","","1","","Drywall Finishing Tools > TapeTech > Mud Pans & Pumps","TapeTech, drywall tools, drywall finishing, drywall accessories, adapter, replacement parts, compound pump, continuous flow pump, Bazooka pump","TapeTech","https://drywalltoolbox.com/wp-content/uploads/2026/media/tapetech-easyclean-loading-pump-76TT-1.webp | https://drywalltoolbox.com/wp-content/uploads/2026/media/tapetech-easyclean-loading-pump-76TT-2.webp | https://drywalltoolbox.com/wp-content/uploads/2026/media/tapetech-easyclean-loading-pump-76TT-3.webp | https://drywalltoolbox.com/wp-content/uploads/2026/media/tapetech-easyclean-loading-pump-76TT-4.webp | https://drywalltoolbox.com/wp-content/uploads/2026/media/tapetech-easyclean-loading-pump-76TT-5.webp","","209","","","","","","","","","","","TapeTech EasyClean® Loading Pump","","76TT","TapeTech EasyClean® Loading Pump, TapeTech, Drywall Finishing Tools > TapeTech > Mud Pans & Pumps, 76TT","","","","TapeTech EasyClean® Loading Pump","Fills automatic drywall tools with joint compound through optional Gooseneck and Box Filler Fitting. The TapeTech Taping Tools Pump works with all major br","","index,follow","TapeTech EasyClean® Loading Pump","","TapeTech","76TT","NewCondition"
"simple","76TT-W-90T","","tapetech-easyclean-loading-pump-with-box-filler","TapeTech EasyClean® Loading Pump with Box Filler","1","visible","The TapeTech EasyClean® Drywall Mud Pump Model - 76TT with Box Filler - 90T A great combination! With this kit you are ready to start filling any of your Finishing Boxes, Corner Applicators and Nail Spotters.","<p>The TapeTech EasyClean® Drywall Mud Pump Model - 76TT with Box Filler - 90T A great combination! With this kit you are ready to start filling any of your Finishing Boxes, Corner Applicators and Nail Spotters. This pump will work with all major brand automatic taping and finishing tools. Optional Gooseneck available to fill your Automatic Tapers. Features: Easy Clean® quick release foot valve has a twist-lock design for removal without tools. New integrated gasket design provides a better seal and makes disposable paper gaskets obsolete. The new streamlined head design makes cylinder removal and cleaning a breeze. The TapeTech Advantages Easy to maintain and clean with removable tube. Low friction components increase suction. Anodized gold tube extends durability. Quick release handle pin aids in cleaning and transport. Includes TapeTech 90T Box Filler</p>","","1","","Drywall Finishing Tools > TapeTech > Mud Pans & Pumps","TapeTech, drywall tools, drywall finishing, drywall accessories, adapter, replacement parts, compound pump, continuous flow pump, Bazooka pump","TapeTech","","","210","","","","","","","","","","","TapeTech EasyClean® Loading Pump with Box Filler","","76TT w/90T","TapeTech EasyClean® Loading Pump with Box Filler, TapeTech, Drywall Finishing Tools > TapeTech > Mud Pans & Pumps, 76TT w/90T","","","","TapeTech EasyClean® Loading Pump with Box Filler","The TapeTech EasyClean® Drywall Mud Pump Model - 76TT with Box Filler - 90T A great combination! With this kit you are ready to start filling any of your F","","index,follow","TapeTech EasyClean® Loading Pump with Box Filler","","TapeTech","76TT w/90T","NewCondition"
"simple","XHTT-CAA-TT","","tapetech-extendable-angle-box-handle-xhtt-caa","TapeTech Extendable Angle Box Handle (XHTT/CAA)","1","visible","Extendable angle box handle that is part of an interchangeable handle system. One support handle can be used with Corner Rollers, Angle Boxes, Angle Heads, and Nail Spotters!","<p>TapeTech XHTT/CAA is an all-new aluminum extendable angle box handle that is part of an interchangeable handle system. One support handle can be used with Corner Rollers, Angle Boxes, Angle Heads, and Nail Spotters! The base handle XHTT fits the corner roller without adapters, as well as the new design corner applicator and nail spotter without adapters. The new, optimal 1.25"" diameter makes TapeTech XHTT handles the most ergonomic in the industry. The XHTT features a D-shaped fitting that securely positions the handle in the Corner Applicator and positively prevents the tool from rotating during use. TapeTech XHTT/CAA Interchangeable Handle Kit Features: Includes the CAA adapter for older style corner finisher boxes or angle boxes Extendable from 43""-77"" Lightweight and maneuverable at only 2.15 lbs Use a single handle with attachments for a variety of tools. 1.25"" Diameter is comfortable and ergonomic D-Shaped fitting end that eliminates corner box movement Handle Fitments and Adapters: The Corner Applicator adapter (CAA-TT) is included with the new Corner Applicators (CA07TT and CA08TT). Or you can purchase it separately to use the new handle system with your existing Corner Applicators. The Nail Spotter adapter (NSA-TT) is included with the new Nail Spotters (Models NS02TT and NS03TT). Or you can purchase it separately to use the new handle system with your existing Nail Spotters. If you have the current 35TT or 50TT Corner Applicators, you need the FHTT or the XHTT plus the CAA-TT adapter. If you have the current 63TT or 68TT Nail Spotters, you need the FHTT or the XHTT plus the NSA-TT adapter.</p>","","1","","Drywall Finishing Tools > TapeTech > Corner Tools","TapeTech, drywall tools, drywall finishing, corner finishing, internal corners, joint compound, feathering, corner applicator, mud applicator, angle box","TapeTech","","","211","","","","","","","","","","","TapeTech Extendable Angle Box Handle (XHTT/CAA)","","XHTT/CAA-TT","TapeTech Extendable Angle Box Handle (XHTT/CAA), TapeTech, Drywall Finishing Tools > TapeTech > Corner Tools, XHTT/CAA-TT","","","","TapeTech Extendable Angle Box Handle (XHTT/CAA)","Extendable angle box handle that is part of an interchangeable handle system. One support handle can be used with Corner Rollers, Angle Boxes, Angle Heads,","","index,follow","TapeTech Extendable Angle Box Handle (XHTT/CAA)","","TapeTech","XHTT/CAA-TT","NewCondition"
"simple","XHTT-CFA","","tapetech-extendable-angle-head-handle-xhtt-cfa","TapeTech Extendable Angle Head Handle (XHTT/CFA)","1","visible","Extendable angle head handle that is part of an interchangeable handle system. One support handle can be used with Corner Rollers, Angle Boxes, Angle Heads, and Nail Spotters!","<p>TapeTech XHTT/CFA is an all-new aluminum extendable angle head handle that is part of an interchangeable handle system. One support handle can be used with Corner Rollers, Angle Boxes, Angle Heads, and Nail Spotters! The base handle XHTT fits the corner roller without adapters, as well as the new design corner applicator and nail spotter without adapters. The new, optimal 1.25"" diameter makes TapeTech XHTT handles the most ergonomic in the industry. The XHTT features a D-shaped fitting that securely positions the handle in the Corner Applicator and positively prevents the tool from rotating during use. TapeTech XHTT/CFA Interchangeable Handle Kit Features: Includes the CFA adapter for corner finishers or corner flushers Extendable from 43""-77"" Lightweight and maneuverable at only 2.15 lbs Use a single handle with attachments for a variety of tools. 1.25"" Diameter is comfortable and ergonomic D-Shaped fitting end that eliminates corner box movement Handle Fitments and Adapters: The Corner Applicator adapter (CAA-TT) is included with the new Corner Applicators (CA07TT and CA08TT). Or you can purchase it separately to use the new handle system with your existing Corner Applicators. The Nail Spotter adapter (NSA-TT) is included with the new Nail Spotters (Models NS02TT and NS03TT). Or you can purchase it separately to use the new handle system with your existing Nail Spotters. If you have the current 35TT or 50TT Corner Applicators, you need the FHTT or the XHTT plus the CAA-TT adapter. If you have the current 63TT or 68TT Nail Spotters, you need the FHTT or the XHTT plus the NSA-TT adapter.</p>","","1","","Drywall Finishing Tools > TapeTech > Corner Tools","TapeTech, drywall tools, drywall finishing, corner finishing, internal corners, joint compound, feathering","TapeTech","","","212","","","","","","","","","","","TapeTech Extendable Angle Head Handle (XHTT/CFA)","","XHTT/CFA","TapeTech Extendable Angle Head Handle (XHTT/CFA), TapeTech, Drywall Finishing Tools > TapeTech > Corner Tools, XHTT/CFA","","","","TapeTech Extendable Angle Head Handle (XHTT/CFA)","Extendable angle head handle that is part of an interchangeable handle system. One support handle can be used with Corner Rollers, Angle Boxes, Angle Heads","","index,follow","TapeTech Extendable Angle Head Handle (XHTT/CFA)","","TapeTech","XHTT/CFA","NewCondition"
"simple","XHTT-NSA","","tapetech-extendable-nail-spotter-handle-xhtt-nsa","TapeTech Extendable Nail Spotter Handle (XHTT/NSA)","1","visible","Extendable nail spotter handle that is part of an interchangeable handle system. One support handle can be used with Corner Rollers, Angle Boxes, Angle Heads, and Nail Spotters!","<p>TapeTech XHTT/NSA-TT is an all-new aluminum extendable nail spotter handle that is part of an interchangeable handle system. One support handle can be used with Corner Rollers, Angle Boxes, Angle Heads, and Nail Spotters! The base handle XHTT fits the corner roller without adapters, as well as the new design corner applicator and nail spotter without adapters. The new, optimal 1.25"" diameter makes TapeTech XHTT handles the most ergonomic in the industry. The XHTT features a D-shaped fitting that securely positions the handle in the Corner Applicator and positively prevents the tool from rotating during use. TapeTech XHTT/NSA-TT Interchangeable Handle Kit Features: Includes the NSA adapter for Nail Spotters Extendable from 43""-77"" Lightweight and maneuverable at only 2.15 lbs Use a single handle with attachments for a variety of tools. 1.25"" Diameter is comfortable and ergonomic D-Shaped fitting end that eliminates corner box movement Handle Fitments and Adapters: The Corner Applicator adapter (CAA-TT) is included with the new Corner Applicators (CA07TT and CA08TT). Or you can purchase it separately to use the new handle system with your existing Corner Applicators. The Nail Spotter adapter (NSA-TT) is included with the new Nail Spotters (Models NS02TT and NS03TT). Or you can purchase it separately to use the new handle system with your existing Nail Spotters. If you have the current 35TT or 50TT Corner Applicators, you need the FHTT or the XHTT plus the CAA-TT adapter. If you have the current 63TT or 68TT Nail Spotters, you need the FHTT or the XHTT plus the NSA-TT adapter.</p>","","1","","Drywall Finishing Tools > TapeTech > Nail Spotters","TapeTech, drywall tools, drywall finishing, nail spotter, screw spotter, ceiling spotting, drywall ceiling, EasyClean, joint compound, spot finishing","TapeTech","","","213","","","","","","","","","","","TapeTech Extendable Nail Spotter Handle (XHTT/NSA)","","XHTT/NSA","TapeTech Extendable Nail Spotter Handle (XHTT/NSA), TapeTech, Drywall Finishing Tools > TapeTech > Nail Spotters, XHTT/NSA","","","","TapeTech Extendable Nail Spotter Handle (XHTT/NSA)","Extendable nail spotter handle that is part of an interchangeable handle system. One support handle can be used with Corner Rollers, Angle Boxes, Angle Hea","","index,follow","TapeTech Extendable Nail Spotter Handle (XHTT/NSA)","","TapeTech","XHTT/NSA","NewCondition"
"simple","FHTT-CAA-TT","","tapetech-fiberglass-angle-box-handle-fhtt-caa","TapeTech Fiberglass Angle Box Handle (FHTT/CAA)","1","visible","Angle box handle that is part of an interchangeable handle system. One support handle can be used with Corner Rollers, Angle Boxes, Angle Heads, and Nail Spotters!","<p>TapeTech FHTT/CAA is an all-new fiberglass angle box handle that is part of an interchangeable handle system. One support handle can be used with Corner Rollers, Angle Boxes, Angle Heads, and Nail Spotters! The base handle FHTT fits the corner roller without adapters, as well as the new design corner applicator and nail spotter without adapters. The new, optimal 1.25"" diameter makes TapeTech handles the most ergonomic in the industry. The FHTT features a D-shaped fitting that securely positions the handle in the Corner Applicator and positively prevents the tool from rotating during use. TapeTech FHTT/CAA Interchangeable Handle Kit Features: Includes the CAA adapter for older style corner boxes or angle boxes Use a single handle with attachments for a variety of tools. 1.25"" Diameter is comfortable and ergonomic D-Shaped fitting end that eliminates corner box movement Extremely light fiberglass (1.2 lbs) and 43"" overall length Handle Fitments and Adapters: The Corner Applicator adapter (CAA-TT) is included with the new Corner Applicators (CA07TT and CA08TT). Or you can purchase it separately to use the new handle system with your existing Corner Applicators. The Nail Spotter adapter (NSA-TT) is included with the new Nail Spotters (Models NS02TT and NS03TT). Or you can purchase it separately to use the new handle system with your existing Nail Spotters. If you have the current 35TT or 50TT Corner Applicators, you need the FHTT or the XHTT plus the CAA-TT adapter. If you have the current 63TT or 68TT Nail Spotters, you need the FHTT or the XHTT plus the NSA-TT adapter.</p>","","1","","Drywall Finishing Tools > TapeTech > Corner Tools","TapeTech, drywall tools, drywall finishing, corner finishing, internal corners, joint compound, feathering, corner applicator, mud applicator, angle box","TapeTech","","","214","","","","","","","","","","","TapeTech Fiberglass Angle Box Handle (FHTT/CAA)","","FHTT/CAA-TT","TapeTech Fiberglass Angle Box Handle (FHTT/CAA), TapeTech, Drywall Finishing Tools > TapeTech > Corner Tools, FHTT/CAA-TT","","","","TapeTech Fiberglass Angle Box Handle (FHTT/CAA)","Angle box handle that is part of an interchangeable handle system. One support handle can be used with Corner Rollers, Angle Boxes, Angle Heads, and Nail S","","index,follow","TapeTech Fiberglass Angle Box Handle (FHTT/CAA)","","TapeTech","FHTT/CAA-TT","NewCondition"
"simple","FHTT-CFA","","tapetech-fiberglass-angle-head-handle-fhtt-cfa","TapeTech Fiberglass Angle Head Handle (FHTT/CFA)","1","visible","Angle head handle that is part of an interchangeable handle system. One support handle can be used with Corner Rollers, Angle Boxes, Angle Heads, and Nail Spotters!","<p>TapeTech FHTT/CFA is an all-new fiberglass angle head handle that is part of an interchangeable handle system. One support handle can be used with Corner Rollers, Angle Boxes, Angle Heads, and Nail Spotters! The base handle FHTT fits the corner roller without adapters, as well as the new design corner applicator and nail spotter without adapters. The new, optimal 1.25"" diameter makes TapeTech handles the most ergonomic in the industry. The FHTT features a D-shaped fitting that securely positions the handle in the Corner Applicator and positively prevents the tool from rotating during use. TapeTech FHTT/CFA Interchangeable Handle Kit Features: Includes the CFA adapter for corner finishers or corner flushers Use a single handle with attachments for a variety of tools. 1.25"" Diameter is comfortable and ergonomic D-Shaped fitting end that eliminates corner box movement Extremely light fiberglass (1.2 lbs) and 43"" overall length Handle Fitments and Adapters: The Corner Applicator adapter (CAA-TT) is included with the new Corner Applicators (CA07TT and CA08TT). Or you can purchase it separately to use the new handle system with your existing Corner Applicators. The Nail Spotter adapter (NSA-TT) is included with the new Nail Spotters (Models NS02TT and NS03TT). Or you can purchase it separately to use the new handle system with your existing Nail Spotters. If you have the current 35TT or 50TT Corner Applicators, you need the FHTT or the XHTT plus the CAA-TT adapter. If you have the current 63TT or 68TT Nail Spotters, you need the FHTT or the XHTT plus the NSA-TT adapter.</p>","","1","","Drywall Finishing Tools > TapeTech > Corner Tools","TapeTech, drywall tools, drywall finishing, corner finishing, internal corners, joint compound, feathering","TapeTech","","","215","","","","","","","","","","","TapeTech Fiberglass Angle Head Handle (FHTT/CFA)","","FHTT/CFA","TapeTech Fiberglass Angle Head Handle (FHTT/CFA), TapeTech, Drywall Finishing Tools > TapeTech > Corner Tools, FHTT/CFA","","","","TapeTech Fiberglass Angle Head Handle (FHTT/CFA)","Angle head handle that is part of an interchangeable handle system. One support handle can be used with Corner Rollers, Angle Boxes, Angle Heads, and Nail ","","index,follow","TapeTech Fiberglass Angle Head Handle (FHTT/CFA)","","TapeTech","FHTT/CFA","NewCondition"
"simple","FHTT-NSA","","tapetech-fiberglass-nail-spotter-handle-fhtt-nsa","TapeTech Fiberglass Nail Spotter Handle (FHTT/NSA)","1","visible","Nail spotter handle that is part of an interchangeable handle system. One support handle can be used with Corner Rollers, Angle Boxes, Angle Heads, and Nail Spotters!","<p>TapeTech FHTT/NSA is an all-new fiberglass nail spotter handle that is part of an interchangeable handle system. One support handle can be used with Corner Rollers, Angle Boxes, Angle Heads, and Nail Spotters! The base handle FHTT fits the corner roller without adapters, as well as the new design corner applicator and nail spotter without adapters. The new, optimal 1.25"" diameter makes TapeTech handles the most ergonomic in the industry. The FHTT features a D-shaped fitting that securely positions the handle in the Corner Applicator and positively prevents the tool from rotating during use. TapeTech FHTT/NSA Interchangeable Handle Kit Features: Includes the NSA adapter for nail spotter heads Use a single handle with attachments for a variety of tools. 1.25"" Diameter is comfortable and ergonomic D-Shaped fitting end that eliminates corner box movement Extremely light fiberglass (1.2 lbs) and 43"" overall length Handle Fitments and Adapters: The Corner Applicator adapter (CAA-TT) is included with the new Corner Applicators (CA07TT and CA08TT). Or you can purchase it separately to use the new handle system with your existing Corner Applicators. The Nail Spotter adapter (NSA-TT) is included with the new Nail Spotters (Models NS02TT and NS03TT). Or you can purchase it separately to use the new handle system with your existing Nail Spotters. If you have the current 35TT or 50TT Corner Applicators, you need the FHTT or the XHTT plus the CAA-TT adapter. If you have the current 63TT or 68TT Nail Spotters, you need the FHTT or the XHTT plus the NSA-TT adapter.</p>","","1","","Drywall Finishing Tools > TapeTech > Nail Spotters","TapeTech, drywall tools, drywall finishing, nail spotter, screw spotter, ceiling spotting, drywall ceiling, EasyClean, joint compound, spot finishing","TapeTech","","","216","","","","","","","","","","","TapeTech Fiberglass Nail Spotter Handle (FHTT/NSA)","","FHTT/NSA","TapeTech Fiberglass Nail Spotter Handle (FHTT/NSA), TapeTech, Drywall Finishing Tools > TapeTech > Nail Spotters, FHTT/NSA","","","","TapeTech Fiberglass Nail Spotter Handle (FHTT/NSA)","Nail spotter handle that is part of an interchangeable handle system. One support handle can be used with Corner Rollers, Angle Boxes, Angle Heads, and Nai","","index,follow","TapeTech Fiberglass Nail Spotter Handle (FHTT/NSA)","","TapeTech","FHTT/NSA","NewCondition"
